latitude,longitude
-23.5734055,-46.6598971
-23.535244,-46.65516
-23.5920161,-46.640008
-23.5404024,-46.6856844
-23.6104978,-46.6555449
-23.617452,-46.6769247
-23.6252061,-46.6840569
-23.5771879,-46.7325529
-23.5371753,-46.6588933
-23.5454759,-46.6546442
-23.5372081,-46.697537
-23.6457163,-46.665661
-23.6351969,-46.6377036
-23.5682559,-46.6636913
-23.5674683,-46.6616984
-23.6196743,-46.6787622
-23.5548848,-46.6892856
-23.5856919,-46.6853791
-23.6261919,-46.6241581
-23.5303757,-46.6824011
-23.5401641,-46.6505455
-23.5976781,-46.6062357
-23.6007437,-46.6441808
-23.5694923,-46.7096275
-23.6416064,-46.7003861
-23.5377626,-46.6774987
-23.497149,-46.693001
-23.554108,-46.6927572
-23.6145254,-46.6799751
-23.6023364,-46.6464352
-23.6230607,-46.6866291
-23.5864865,-46.6837722
-23.5734175,-46.613488
-23.5463636,-46.6552774
-23.6130043,-46.6814766
-23.5439035,-46.6832529
-23.538985,-46.6601567
-23.5314045,-46.7290472
-23.6002627,-46.6703418
-23.5635091,-46.648386
-23.5576278,-46.6559141
-23.6266263,-46.7297429
-23.6021768,-46.6633061
-23.619546,-46.6802062
-23.5402884,-46.6722868
-23.6327485,-46.7245465
-23.5646634,-46.6685865
-23.6165257,-46.6736534
-23.5642203,-46.6691005
-23.606524,-46.620565
-23.562846,-46.6634413
-23.6154025,-46.6253547
-23.6277768,-46.6321367
-23.5301937,-46.6863805
-23.601638,-46.6357911
-23.5779608,-46.6398117
-23.5348065,-46.6784266
-23.53875,-46.682821
-23.5352752,-46.6772473
-23.6176841,-46.6338422
-23.5511283,-46.6500645
-23.6081482,-46.6674761
-23.6465432,-46.703921
-23.550125,-46.660182
-23.5698252,-46.6498611
-23.6315627,-46.6399531
-23.5634345,-46.651899
-23.5571674,-46.6785156
-23.5588733,-46.6643231
-23.5335196,-46.6981074
-23.5392615,-46.6577414
-23.5882136,-46.6401855
-23.5753276,-46.7310103
-23.6116571,-46.6785379
-23.5865687,-46.6392502
-23.563893,-46.6714228
-23.5668805,-46.6456271
-23.6174154,-46.6506561
-23.5421803,-46.6743999
-23.57932,-46.640752
-23.5368843,-46.6573976
-23.6185962,-46.6778014
-23.5418739,-46.6754404
-23.5456894,-46.654404
-23.6183934,-46.67743
-23.5726651,-46.6337194
-23.616201,-46.630556
-23.5770058,-46.6398496
-23.5632767,-46.6280739
-23.5717729,-46.6546978
-23.5395616,-46.6550992
-23.5695908,-46.647846
-23.598453,-46.620183
-23.5595437,-46.6723736
-23.5678429,-46.6297749
-23.5348413,-46.672004
-23.6284621,-46.6396597
-23.5556347,-46.653766
-23.5600355,-46.6671196
-23.5572496,-46.6514247
-23.5638373,-46.6773851
-23.5376955,-46.68019
-23.5587913,-46.6651187
-23.6020345,-46.672267
-23.5901539,-46.6134393
-23.5430943,-46.6609758
-23.5841623,-46.6794733
-23.6005767,-46.7300984
-23.6099716,-46.7075641
-23.6050718,-46.6935214
-23.621423,-46.6370535
-23.5380685,-46.6564568
-23.623103,-46.68327
-23.6341127,-46.7333716
-23.6112226,-46.6615724
-23.6214335,-46.6061506
-23.5531864,-46.6616357
-23.6208366,-46.637097
-23.5792587,-46.672958
-23.6165915,-46.632562
-23.5695554,-46.6388177
-23.5565124,-46.6791869
-23.5715374,-46.6199598
-23.5981736,-46.6665193
-23.534467,-46.7140654
-23.5618501,-46.665749
-23.5610951,-46.6516806
-23.5405926,-46.6511854
-23.5996291,-46.6838623
-23.6093986,-46.6556764
-23.5388943,-46.6612806
-23.5349118,-46.6771277
-23.4927636,-46.6389686
-23.606717,-46.6634526
-23.5815133,-46.6795415
-23.533948,-46.680178
-23.5376571,-46.6776577
-23.5616913,-46.6673662
-23.5379586,-46.6547702
-23.5963429,-46.6693626
-23.5630502,-46.6838602
-23.6050354,-46.6559362
-23.6196947,-46.6741432
-23.5932335,-46.6405549
-23.6125907,-46.7388668
-23.5950522,-46.6714329
-23.5533276,-46.6920431
-23.540488,-46.6785166
-23.5379648,-46.6672115
-23.5552048,-46.5933149
-23.5540461,-46.6501401
-23.5723265,-46.6588979
-23.5507452,-46.6996773
-23.5732366,-46.6590069
-23.5531435,-46.6571918
-23.6152084,-46.7325048
-23.5684762,-46.5830186
-23.6057457,-46.6280028
-23.606531,-46.704669
-23.5805215,-46.6756996
-23.6090801,-46.6656751
-23.6083402,-46.7079485
-23.5374952,-46.6697437
-23.543344,-46.687263
-23.6132078,-46.7075087
-23.6099444,-46.7340442
-23.534057,-46.659532
-23.5802041,-46.676947
-23.6120006,-46.7366426
-23.5358865,-46.6832236
-23.6202796,-46.6372109
-23.6058802,-46.6741148
-23.5373721,-46.6876668
-23.5440414,-46.6528611
-23.5790846,-46.6366727
-23.6248811,-46.6701055
-23.6116133,-46.6601734
-23.5858613,-46.6469885
-23.5445803,-46.6895035
-23.578226,-46.6027732
-23.5526207,-46.6556854
-23.628904,-46.6369916
-23.6295479,-46.7197565
-23.6054449,-46.6955101
-23.5833989,-46.6069289
-23.5933672,-46.6287956
-23.5889978,-46.6073517
-23.5452733,-46.654895
-23.578298,-46.642011
-23.579113,-46.6761624
-23.5984331,-46.6341096
-23.5641489,-46.6183175
-23.5516398,-46.6616117
-23.5557127,-46.648472
-23.5727139,-46.6596735
-23.6160697,-46.6333917
-23.5633414,-46.661277
-23.6047591,-46.6401013
-23.613846,-46.7395249
-23.571609,-46.704871
-23.5634656,-46.6821648
-23.6206899,-46.6387886
-23.6076473,-46.7058491
-23.6126686,-46.6804889
-23.5499501,-46.595107
-23.4922795,-46.6470328
-23.6149906,-46.7312072
-23.609668,-46.66275
-23.5705372,-46.6552738
-23.6256169,-46.6746141
-23.5849271,-46.6464296
-23.5378734,-46.6589176
-23.6004865,-46.6688916
-23.5579464,-46.6487589
-23.6005563,-46.6654519
-23.5419767,-46.6623719
-23.5856859,-46.7216433
-23.5353011,-46.6862288
-23.6285663,-46.7340888
-23.5580686,-46.6741931
-23.6056247,-46.6292501
-23.5627049,-46.6279251
-23.5868739,-46.7186023
-23.5834348,-46.6752691
-23.5738634,-46.6505751
-23.5855567,-46.7191512
-23.5642675,-46.6309294
-23.5369874,-46.6835895
-23.5441554,-46.6861983
-23.5880387,-46.6427463
-23.578704,-46.6353049
-23.6103634,-46.6609568
-23.5485179,-46.6892316
-23.5838113,-46.6292676
-23.624825,-46.6678246
-23.5637016,-46.6848775
-23.5337758,-46.6907253
-23.4986313,-46.6386129
-23.5941606,-46.6708752
-23.554992,-46.653898
-23.5788758,-46.6433309
-23.5697217,-46.6346902
-23.6043549,-46.6584413
-23.6211157,-46.6457894
-23.5631042,-46.6644959
-23.5937562,-46.671919
-23.6275093,-46.7342256
-23.6467203,-46.6659862
-23.55074,-46.6482134
-23.5631789,-46.6966054
-23.6336988,-46.731731
-23.5359545,-46.6850558
-23.5417516,-46.6812282
-23.5327543,-46.6650637
-23.6046054,-46.671725
-23.5695106,-46.588065
-23.5672912,-46.6553734
-23.5406023,-46.6538337
-23.5701447,-46.7274507
-23.5559647,-46.6765958
-23.6046029,-46.6755567
-23.5875691,-46.6774997
-23.6123054,-46.7055411
-23.6272237,-46.7192996
-23.5328905,-46.7257936
-23.5340957,-46.6817341
-23.5522981,-46.6529251
-23.6162516,-46.6239308
-23.6065258,-46.7370575
-23.538436,-46.6684879
-23.5926631,-46.6846228
-23.5819625,-46.6827101
-23.6411596,-46.7103437
-23.5915903,-46.633428
-23.5019949,-46.6429852
-23.6348345,-46.6387701
-23.6165223,-46.6341912
-23.6014984,-46.6495149
-23.6053097,-46.6397215
-23.5687888,-46.6552673
-23.5633367,-46.6505691
-23.5340199,-46.6861873
-23.5953646,-46.6496719
-23.5354762,-46.6654034
-23.5404115,-46.6592024
-23.6287179,-46.6378696
-23.5313069,-46.7296441
-23.5366425,-46.6595983
-23.6276713,-46.671814
-23.567607,-46.658593
-23.557836,-46.664316
-23.519381,-46.6657763
-23.6198495,-46.640602
-23.5588309,-46.6515422
-23.5622176,-46.645731
-23.5434746,-46.6596684
-23.5609194,-46.6665796
-23.5317116,-46.6880338
-23.5530115,-46.6567747
-23.5990541,-46.6625005
-23.5441759,-46.660263
-23.5434697,-46.6591578
-23.5649338,-46.64389
-23.5429211,-46.6735047
-23.5567512,-46.6421678
-23.5482183,-46.6492443
-23.6195313,-46.6802006
-23.6113363,-46.6396128
-23.5719245,-46.6595392
-23.5428368,-46.6596306
-23.5611325,-46.6452105
-23.543088,-46.660899
-23.5380831,-46.6611439
-23.5369646,-46.713074
-23.5397998,-46.6561598
-23.5332298,-46.7147955
-23.59445,-46.6444784
-23.5591572,-46.5783894
-23.5753434,-46.6482375
-23.6271378,-46.7362794
-23.6152626,-46.6779016
-23.5544617,-46.6586326
-23.5615735,-46.6662632
-23.6102356,-46.6413444
-23.4960343,-46.6323947
-23.531394,-46.704534
-23.5632468,-46.6625702
-23.6031626,-46.6724755
-23.5630236,-46.6421513
-23.5643862,-46.6552434
-23.6113834,-46.6397136
-23.6269229,-46.6670196
-23.5617235,-46.6862574
-23.6171823,-46.7381016
-23.5543212,-46.6820693
-23.5620915,-46.6475689
-23.6199969,-46.6708588
-23.5820425,-46.6452222
-23.5789152,-46.6216791
-23.6269992,-46.6696823
-23.607118,-46.621217
-23.5389842,-46.6583238
-23.5714002,-46.7264258
-23.5923712,-46.6260866
-23.5431111,-46.6626637
-23.5612434,-46.6729236
-23.610737,-46.6345663
-23.5607121,-46.684254
-23.5706968,-46.6322246
-23.5910766,-46.6050788
-23.6222485,-46.6728504
-23.5860423,-46.6055113
-23.5453577,-46.6607687
-23.542532,-46.659572
-23.525228,-46.679219
-23.4919997,-46.6357248
-23.57396,-46.6468802
-23.618514,-46.638441
-23.5379507,-46.657564
-23.6095201,-46.6809882
-23.6217892,-46.6705102
-23.6114844,-46.7340657
-23.590906,-46.6700843
-23.6449119,-46.6707482
-23.6255411,-46.6380016
-23.573962,-46.6593811
-23.5804391,-46.675727
-23.6035064,-46.664971
-23.5370043,-46.6658583
-23.5517865,-46.7107371
-23.6162728,-46.6773877
-23.5867449,-46.6466532
-23.5957325,-46.6455162
-23.6453798,-46.6707087
-23.6167962,-46.6717346
-23.5571187,-46.6743532
-23.5499937,-46.5726259
-23.5714021,-46.6563277
-23.6150791,-46.6802535
-23.5691506,-46.6878472
-23.5397469,-46.6701964
-23.535386,-46.681424
-23.6332678,-46.700377
-23.6224819,-46.7355498
-23.5338594,-46.6843133
-23.5883775,-46.6426004
-23.6112391,-46.6213643
-23.5325039,-46.6590426
-23.53108,-46.6972876
-23.6201447,-46.6727019
-23.5854885,-46.6469588
-23.5547374,-46.6816791
-23.609169,-46.6307021
-23.5683949,-46.6909768
-23.565423,-46.6541762
-23.5847859,-46.734931
-23.539018,-46.6610299
-23.6091469,-46.6405537
-23.6152413,-46.6356126
-23.5639087,-46.6434509
-23.5448732,-46.6856086
-23.5594143,-46.6824274
-23.5756008,-46.645089
-23.5939395,-46.6318743
-23.527228,-46.6914462
-23.6023435,-46.6337356
-23.5757549,-46.6456345
-23.6361431,-46.6407892
-23.5717098,-46.6562225
-23.5428105,-46.6840613
-23.5735245,-46.6456358
-23.5814572,-46.6346049
-23.5685282,-46.6624489
-23.5653079,-46.6644368
-23.5615796,-46.5907995
-23.5489256,-46.6608544
-23.6051605,-46.6682652
-23.4928426,-46.6388056
-23.5658878,-46.6660724
-23.5625676,-46.675619
-23.5817729,-46.6678376
-23.5411133,-46.5705257
-23.603786,-46.621122
-23.582999,-46.6405663
-23.5553804,-46.7377458
-23.6187205,-46.6645516
-23.6016294,-46.6431151
-23.5976942,-46.6119351
-23.6137594,-46.6301418
-23.53439,-46.680685
-23.5497051,-46.6889761
-23.6165119,-46.6791327
-23.5843891,-46.6848337
-23.5565531,-46.6934319
-23.610663,-46.6399968
-23.5334738,-46.6723663
-23.5622081,-46.6980492
-23.6284623,-46.7087046
-23.559959,-46.675025
-23.6106397,-46.6344001
-23.541208,-46.685541
-23.5409306,-46.6496595
-23.5463333,-46.6601799
-23.6028163,-46.6452904
-23.5394845,-46.6761725
-23.5392287,-46.6550639
-23.6199628,-46.6742938
-23.5684786,-46.6582157
-23.499382,-46.6418727
-23.5401032,-46.6615045
-23.6006065,-46.6707791
-23.5722357,-46.593117
-23.5629867,-46.647655
-23.5851697,-46.6475067
-23.6153488,-46.6285461
-23.6171795,-46.6410488
-23.626288,-46.6962981
-23.5610381,-46.6834188
-23.5913146,-46.6710656
-23.536284,-46.682031
-23.5708966,-46.6539855
-23.5592396,-46.67269
-23.5375851,-46.6791543
-23.6085075,-46.6241908
-23.6204886,-46.6946095
-23.6286733,-46.7214284
-23.6234599,-46.6626455
-23.544457,-46.6537496
-23.5680016,-46.6646176
-23.6217939,-46.6360541
-23.6027874,-46.6289507
-23.5259604,-46.6950509
-23.609518,-46.659381
-23.5623089,-46.6524628
-23.499826,-46.6377662
-23.5308963,-46.6833398
-23.582563,-46.735766
-23.613824,-46.683842
-23.584168,-46.669986
-23.5802159,-46.6708699
-23.5298032,-46.7268387
-23.5692885,-46.6541287
-23.524667,-46.7037819
-23.5389348,-46.6586901
-23.5828483,-46.6771342
-23.4969251,-46.628676
-23.6185453,-46.6367165
-23.6124402,-46.7053102
-23.585,-46.627
-23.6273217,-46.7193931
-23.5383965,-46.6603786
-23.5360893,-46.6731495
-23.5399369,-46.7177203
-23.6243354,-46.7290294
-23.5916625,-46.7181057
-23.5825097,-46.6756533
-23.5477506,-46.654412
-23.6205547,-46.6771225
-23.5734564,-46.6214881
-23.5603574,-46.6840007
-23.5409874,-46.6849838
-23.5560781,-46.6763965
-23.6189497,-46.677959
-23.5625256,-46.660567
-23.5356541,-46.6829276
-23.618795,-46.737095
-23.5284934,-46.6863909
-23.5456019,-46.7009934
-23.5526583,-46.5732167
-23.5797087,-46.6730036
-23.5320312,-46.6889832
-23.6207104,-46.6692507
-23.6008982,-46.6733972
-23.5700683,-46.6267571
-23.539456,-46.6568398
-23.5584163,-46.6921198
-23.5288101,-46.7298308
-23.5780077,-46.6120502
-23.6027825,-46.6757549
-23.5611612,-46.5818294
-23.5421322,-46.6949159
-23.6266656,-46.6712169
-23.6200619,-46.6790555
-23.5402796,-46.6857096
-23.534874,-46.664301
-23.5693889,-46.6327633
-23.5937752,-46.6283292
-23.5796575,-46.6744636
-23.580465,-46.6925558
-23.5324778,-46.6675009
-23.5593353,-46.6783331
-23.5890195,-46.6703569
-23.554796,-46.6789791
-23.5714845,-46.6317949
-23.5581708,-46.6418533
-23.5756643,-46.6456863
-23.5907496,-46.6464007
-23.5344412,-46.6657794
-23.5857876,-46.6471053
-23.565443,-46.6610624
-23.5504055,-46.6599702
-23.5928011,-46.6850816
-23.6161492,-46.6236937
-23.5741136,-46.6353103
-23.5638258,-46.6498373
-23.611886,-46.6816939
-23.5795579,-46.6448056
-23.5989619,-46.6318012
-23.548802,-46.6576032
-23.6050123,-46.6681614
-23.5370139,-46.6587265
-23.562824,-46.6852075
-23.5928596,-46.6478736
-23.5579008,-46.6638218
-23.6047501,-46.6566869
-23.6129242,-46.6369858
-23.6194287,-46.6651262
-23.5976114,-46.6827423
-23.6049158,-46.6471916
-23.6139637,-46.6802558
-23.552596,-46.6911066
-23.5685004,-46.6517863
-23.6167207,-46.6341721
-23.5810991,-46.6671144
-23.6066565,-46.6611906
-23.5798605,-46.6743138
-23.6303104,-46.7309733
-23.616936,-46.625243
-23.571443,-46.703813
-23.5442908,-46.7089856
-23.6117226,-46.7368583
-23.539024,-46.682004
-23.6222732,-46.6406857
-23.628024,-46.6357061
-23.5674655,-46.6532912
-23.5772435,-46.6264605
-23.574617,-46.6485448
-23.569663,-46.650804
-23.5768211,-46.6482083
-23.5586217,-46.6630134
-23.5503774,-46.7179889
-23.5472149,-46.659687
-23.5832947,-46.6914576
-23.5383348,-46.7161253
-23.5297904,-46.6955837
-23.6030419,-46.6315817
-23.6098854,-46.6573741
-23.5408508,-46.7166038
-23.5437939,-46.6521261
-23.5963335,-46.6711634
-23.5456938,-46.6562081
-23.5701591,-46.6535521
-23.6441832,-46.6662549
-23.5761628,-46.6231968
-23.6019059,-46.6811026
-23.5992713,-46.6682896
-23.539899,-46.68044
-23.5509626,-46.6602436
-23.5673863,-46.6535498
-23.538616,-46.6579674
-23.5763812,-46.6490834
-23.6242951,-46.6358933
-23.5407674,-46.6578885
-23.5989847,-46.6442986
-23.616655,-46.6400931
-23.5325118,-46.7183109
-23.55484,-46.568163
-23.554421,-46.6914073
-23.5692535,-46.6473312
-23.559779,-46.6662376
-23.5874096,-46.6051761
-23.5626226,-46.6022585
-23.527593,-46.6930053
-23.4943211,-46.6270148
-23.6227024,-46.6373158
-23.5780774,-46.6388768
-23.5629356,-46.6609815
-23.5362089,-46.6851312
-23.6230759,-46.6698143
-23.5618677,-46.682907
-23.53375,-46.680375
-23.579015,-46.641076
-23.6107903,-46.7087702
-23.6408494,-46.6638568
-23.564123,-46.6456802
-23.5965767,-46.6295763
-23.5948571,-46.6751007
-23.5656822,-46.6865501
-23.5340272,-46.7166073
-23.576492,-46.6561317
-23.5659802,-46.6588386
-23.5688267,-46.6270922
-23.5969009,-46.6654622
-23.6067161,-46.6279608
-23.5340109,-46.6646263
-23.5608361,-46.6684586
-23.5634333,-46.6822304
-23.5705177,-46.6367858
-23.529927,-46.705438
-23.5335954,-46.7182052
-23.5381047,-46.6546391
-23.580986,-46.618195
-23.6027234,-46.642435
-23.528321,-46.602306
-23.5112855,-46.6559603
-23.5751592,-46.6269565
-23.5806578,-46.673407
-23.5807534,-46.6750565
-23.5913198,-46.6239744
-23.534712,-46.680923
-23.5381837,-46.6609122
-23.5937862,-46.6760047
-23.536331,-46.656146
-23.59519,-46.6436179
-23.5546535,-46.6761907
-23.5913371,-46.7141704
-23.5625629,-46.6754851
-23.6015183,-46.6691563
-23.5605416,-46.6679403
-23.4957511,-46.6298738
-23.605262,-46.6705324
-23.585286,-46.683584
-23.5589418,-46.6747166
-23.533578,-46.7157179
-23.6145261,-46.6251633
-23.5912458,-46.6282995
-23.5733148,-46.651313
-23.586868,-46.6786436
-23.57193,-46.658992
-23.5379936,-46.7182559
-23.612058,-46.6794782
-23.5633004,-46.6306218
-23.5651747,-46.6609903
-23.539032,-46.703912
-23.6012581,-46.6219135
-23.5331646,-46.6900165
-23.5760059,-46.6149198
-23.535206,-46.681056
-23.6052797,-46.6679256
-23.6162336,-46.6793391
-23.6316946,-46.7294364
-23.542769,-46.655877
-23.5702847,-46.7053731
-23.6126087,-46.6311423
-23.5392826,-46.7161162
-23.5515206,-46.6489529
-23.530961,-46.704235
-23.6145874,-46.6739228
-23.5542532,-46.567446
-23.6022854,-46.6707448
-23.6227609,-46.6363401
-23.5891904,-46.7210099
-23.6119326,-46.6815287
-23.545848,-46.6558573
-23.6211718,-46.6736712
-23.5884708,-46.6853226
-23.616557,-46.6426398
-23.6004909,-46.6610896
-23.5839466,-46.6181219
-23.5638975,-46.6435691
-23.6169049,-46.6247708
-23.567385,-46.6647065
-23.4922996,-46.630392
-23.5547075,-46.6852367
-23.5800011,-46.6713859
-23.6210181,-46.7387319
-23.5824371,-46.6487452
-23.540783,-46.7151159
-23.6120306,-46.6294407
-23.538569,-46.6596275
-23.568214,-46.6539463
-23.6073109,-46.6358915
-23.6217427,-46.6368104
-23.590256,-46.626625
-23.628856,-46.6327665
-23.6049047,-46.676146
-23.5515434,-46.6992639
-23.6116182,-46.6410605
-23.5892361,-46.6417937
-23.5832946,-46.6828135
-23.5364357,-46.6717739
-23.611849,-46.706675
-23.5673913,-46.5834184
-23.5912459,-46.6668811
-23.6104588,-46.7081234
-23.5514856,-46.6998414
-23.5379105,-46.666278
-23.5799421,-46.6769793
-23.5594977,-46.6825085
-23.5215973,-46.7033867
-23.5549769,-46.6850489
-23.5991578,-46.6121629
-23.6334055,-46.7375426
-23.5805767,-46.6767366
-23.5639504,-46.681975
-23.6103472,-46.680032
-23.5459735,-46.6609683
-23.535736,-46.6774852
-23.5998882,-46.6684918
-23.6026026,-46.6459459
-23.5683678,-46.6631436
-23.5498082,-46.6505622
-23.5995215,-46.6308465
-23.5734007,-46.6501571
-23.6013769,-46.6618427
-23.5388858,-46.6589219
-23.5726195,-46.6267278
-23.5701912,-46.6283996
-23.5614645,-46.6903241
-23.4924968,-46.6374062
-23.590253,-46.6413353
-23.5642681,-46.6696877
-23.6401033,-46.7187824
-23.5765738,-46.6387105
-23.5814064,-46.6491453
-23.5834644,-46.6450119
-23.5920825,-46.7181732
-23.6274372,-46.6343597
-23.6070487,-46.6338085
-23.5346387,-46.7185019
-23.5408975,-46.6785859
-23.534174,-46.658638
-23.5441122,-46.6593407
-23.6142869,-46.6344224
-23.5948941,-46.6684412
-23.5679485,-46.6564185
-23.5341632,-46.6709859
-23.548845,-46.6606416
-23.6052022,-46.6720308
-23.5401251,-46.6694988
-23.6212606,-46.6877965
-23.5906035,-46.716179
-23.5410883,-46.6549216
-23.5308172,-46.6932438
-23.6250926,-46.7199775
-23.5632806,-46.681174
-23.6168235,-46.6244272
-23.5672056,-46.6654022
-23.5559882,-46.6590218
-23.5820859,-46.6685656
-23.5408779,-46.6627006
-23.6281922,-46.637266
-23.5333621,-46.6724835
-23.5648935,-46.6822557
-23.5445215,-46.6506674
-23.622372,-46.6734232
-23.6079195,-46.6701195
-23.5949488,-46.6662998
-23.5633849,-46.6955571
-23.5618007,-46.679548
-23.55332,-46.648877
-23.5976473,-46.6680013
-23.6025714,-46.6443469
-23.6074418,-46.664583
-23.5367644,-46.659542
-23.533825,-46.658206
-23.5554506,-46.6467841
-23.5703645,-46.7248728
-23.5810316,-46.6714473
-23.6223856,-46.6384969
-23.5803526,-46.673012
-23.6103067,-46.6354547
-23.6130782,-46.6589754
-23.6089319,-46.6604164
-23.6088074,-46.658644
-23.6203415,-46.6702645
-23.6098958,-46.6820614
-23.5831603,-46.6908147
-23.62661,-46.6715494
-23.5261457,-46.6841
-23.6020409,-46.6085938
-23.6385846,-46.6695042
-23.5952248,-46.6298908
-23.6300269,-46.7333132
-23.572139,-46.6371124
-23.6185434,-46.6368365
-23.5314913,-46.7275482
-23.5666881,-46.6671725
-23.5799492,-46.7184738
-23.553367,-46.6933761
-23.5309036,-46.6934693
-23.5619247,-46.6857172
-23.5684521,-46.6573508
-23.5299345,-46.7265799
-23.6082359,-46.6297044
-23.5014772,-46.6350409
-23.6434344,-46.6982906
-23.5634523,-46.6617864
-23.583371,-46.6745547
-23.5616288,-46.6416807
-23.5801454,-46.6177239
-23.5704454,-46.628767
-23.5565795,-46.6398898
-23.5661517,-46.6672745
-23.6182061,-46.7320948
-23.6217762,-46.6807907
-23.5766681,-46.6404744
-23.5728202,-46.6905832
-23.6118646,-46.6797862
-23.5989009,-46.681596
-23.6222761,-46.6306095
-23.5612849,-46.6970246
-23.5650107,-46.6839202
-23.6015184,-46.6317045
-23.6087745,-46.6549364
-23.5585466,-46.6730971
-23.5661145,-46.6481626
-23.6087203,-46.7071037
-23.5562316,-46.6761741
-23.6248962,-46.6721765
-23.6154265,-46.6736372
-23.5916383,-46.6246715
-23.6248373,-46.6339105
-23.5634482,-46.6849333
-23.5960911,-46.6478886
-23.5573903,-46.6645418
-23.5837639,-46.6812503
-23.6093956,-46.7063464
-23.5609728,-46.6471622
-23.6240099,-46.6768539
-23.5579518,-46.6627272
-23.5327992,-46.6744839
-23.6108865,-46.659843
-23.5799253,-46.6428414
-23.6260637,-46.733028
-23.5635757,-46.6632817
-23.534274,-46.653425
-23.5511278,-46.6994326
-23.602786,-46.6664711
-23.5309625,-46.6794564
-23.6055855,-46.6574934
-23.5679205,-46.6376947
-23.5620754,-46.5875696
-23.6077684,-46.6888487
-23.636484,-46.734413
-23.6051626,-46.6758498
-23.5555194,-46.6478825
-23.557823,-46.658111
-23.5542992,-46.6791127
-23.5991231,-46.6111284
-23.5371724,-46.6793672
-23.5917257,-46.647882
-23.4951453,-46.6277263
-23.5403914,-46.6714645
-23.6288292,-46.6912475
-23.5812196,-46.6830726
-23.5634441,-46.6497747
-23.6456624,-46.6680069
-23.5523023,-46.6895886
-23.5822948,-46.6730665
-23.5531217,-46.6588679
-23.5534453,-46.6814215
-23.577156,-46.707423
-23.6251349,-46.674952
-23.5765185,-46.7313057
-23.5658982,-46.6576231
-23.5268705,-46.6926586
-23.5676323,-46.6460844
-23.5401269,-46.6795084
-23.569894,-46.6496407
-23.6015135,-46.6803538
-23.6395628,-46.67019
-23.6085871,-46.6465042
-23.5653287,-46.6595835
-23.529776,-46.704353
-23.631865,-46.7045907
-23.5600463,-46.6410901
-23.6212148,-46.6759213
-23.5670053,-46.663876
-23.566209,-46.6456436
-23.5612581,-46.6015395
-23.5980672,-46.6326752
-23.5539698,-46.5682185
-23.6051686,-46.6922191
-23.5801387,-46.6728118
-23.6195908,-46.6759171
-23.587045,-46.632911
-23.6111553,-46.7070624
-23.5989043,-46.6818154
-23.580112,-46.677636
-23.5403084,-46.6625716
-23.5706838,-46.6327509
-23.5461785,-46.6563286
-23.5281484,-46.6564441
-23.5669903,-46.6622532
-23.5962767,-46.6375333
-23.6020759,-46.6003766
-23.6113708,-46.6317321
-23.6040751,-46.6588264
-23.6429462,-46.6695482
-23.493719,-46.6319905
-23.5750191,-46.6138341
-23.5817684,-46.644903
-23.603725,-46.622499
-23.6325944,-46.6428139
-23.573516,-46.652783
-23.609446,-46.630666
-23.5860977,-46.6450339
-23.6055126,-46.7035963
-23.5472295,-46.5686943
-23.5623465,-46.6810385
-23.535672,-46.6641045
-23.6176863,-46.6783947
-23.5530826,-46.5727801
-23.522509,-46.71235
-23.6081878,-46.6593799
-23.6069166,-46.6545875
-23.540626,-46.65723
-23.5690037,-46.6643918
-23.5574458,-46.5922632
-23.5922296,-46.6289032
-23.535425,-46.6645452
-23.6104407,-46.6345374
-23.6071855,-46.6220537
-23.5852717,-46.6789017
-23.5859761,-46.7175828
-23.6167597,-46.6759388
-23.561421,-46.690588
-23.604058,-46.67771
-23.6271024,-46.73677
-23.6131503,-46.681621
-23.5605782,-46.688423
-23.5719997,-46.6151265
-23.5541669,-46.6941461
-23.5915457,-46.6691124
-23.5334416,-46.679291
-23.5614117,-46.6890433
-23.4968564,-46.616935
-23.5678457,-46.6601079
-23.5994798,-46.662977
-23.583627,-46.634284
-23.6046566,-46.6715147
-23.5587794,-46.681517
-23.5779624,-46.6728234
-23.5925005,-46.6256742
-23.6421781,-46.6395915
-23.5331166,-46.6738055
-23.6247745,-46.7341403
-23.5909658,-46.6269393
-23.6472832,-46.6648439
-23.5587258,-46.6776335
-23.4946919,-46.6326146
-23.56813,-46.6555704
-23.5725239,-46.6337766
-23.6070259,-46.6671678
-23.6001182,-46.6728215
-23.5626582,-46.6966509
-23.582457,-46.6871471
-23.5304074,-46.7000424
-23.5675756,-46.6251568
-23.5660372,-46.6598305
-23.5833345,-46.6786936
-23.6224244,-46.6749145
-23.6342548,-46.6919446
-23.570895,-46.6556942
-23.5597056,-46.647562
-23.542739,-46.661626
-23.6144081,-46.6396124
-23.6113553,-46.6804634
-23.605938,-46.738788
-23.5758793,-46.6255023
-23.5665725,-46.6544124
-23.6264918,-46.7350165
-23.6051307,-46.6736132
-23.5874952,-46.6444353
-23.5696949,-46.6561203
-23.6144941,-46.6346502
-23.5399041,-46.570367
-23.6107349,-46.6567764
-23.5830336,-46.6737996
-23.5689681,-46.6459457
-23.5734523,-46.6429664
-23.602778,-46.6673414
-23.5389018,-46.7142552
-23.5887671,-46.6776711
-23.590885,-46.6259097
-23.545417,-46.6970753
-23.5883854,-46.6850172
-23.552182,-46.6498701
-23.5880644,-46.6729808
-23.5978675,-46.6808608
-23.5808121,-46.6799774
-23.606308,-46.6654364
