,endereço,bairro,point_location,latitude,longitude
5450,"R. Dom Paulo Pedrosa, 1242 - Real Parque, São Paulo - SP, 05687-002, Brazil",Real Parque,"23 36m 45.1321s S, 46 42m 19.4116s W",-23.6124402,-46.7053102
5451,"R. Col. da Glória, 338 - Vila Mariana, São Paulo - SP, 04113-001, Brazil",Vila Mariana,"23 35m 6.1332s S, 46 37m 37.461s W",-23.585,-46.627
5452,"Rua Ambrizette, 180 - Jardim Fonte do Morumbi, São Paulo - SP, 05704-020, Brazil",Jardim Fonte do Morumbi,"23 37m 38.2616s S, 46 43m 9.65892s W",-23.6273217,-46.7193931
5453,"R. Baronesa de Itu, 787 - Santa Cecilia, São Paulo - SP, 01231-001, Brazil",Santa Cecilia,"23 32m 18.2616s S, 46 39m 37.2719s W",-23.5383965,-46.6603786
5454,"R. João Ramalho, 717 - Perdizes, São Paulo - SP, 05008-001, Brazil",Perdizes,"23 32m 9.96972s S, 46 40m 23.2856s W",-23.5360893,-46.6731495
5455,"R. Dardanelos, 481 - Alto da Lapa, São Paulo - SP, 05468-010, Brazil",Alto da Lapa,"23 32m 23.7894s S, 46 43m 3.82152s W",-23.5399369,-46.7177203
5456,"R. do Símbolo, 110 - 14A - Jardim Ampliacao, São Paulo - SP, 05713-570, Brazil",Jardim Ampliacao,"23 37m 27.187s S, 46 43m 44.0994s W",-23.6243354,-46.7290294
5457,"R. Guihei Vatanabe, 196 - Vila Progredior, São Paulo - SP, 05617-140, Brazil",Vila Progredior,"23 35m 29.4943s S, 46 43m 5.09808s W",-23.5916625,-46.7181057
5458,"R. Jesuíno Arruda, 541 - Itaim Bibi, São Paulo - SP, 04532-081, Brazil",Itaim Bibi,"23 34m 57.1969s S, 46 40m 32.2975s W",-23.5825097,-46.6756533
5459,"Condomínio Edifício Imperador - R. Itambé, 350 - Higienópolis, São Paulo - SP, 01242-000, Brazil",Higienópolis,"23 32m 51.7852s S, 46 39m 16.168s W",-23.5477506,-46.654412
5460,"Rua Édison, 513 - Campo Belo, São Paulo - SP, 04618-032, Brazil",Campo Belo,"23 37m 13.7813s S, 46 40m 37.4185s W",-23.6205547,-46.6771225
5461,"R. Teodureto Souto, 955 - Cambuci, São Paulo - SP, 01539-000, Brazil",Cambuci,"23 34m 24.1183s S, 46 37m 17.1124s W",-23.5734564,-46.6214881
5462,"Condomínio Edifício Miami Tower - R. Joaquim Antunes, 996 - Pinheiros, São Paulo - SP, 05415-001, Brazil",Pinheiros,"23 33m 37.2852s S, 46 41m 2.38884s W",-23.5603574,-46.6840007
5463,"R. Capital Federal, 469 - Pompeia, São Paulo - SP, 01259-010, Brazil",Pompeia,"23 32m 27.2756s S, 46 41m 6.46188s W",-23.5409874,-46.6849838
5464,"R. Capote Valente, 640 - Pinheiros, São Paulo - SP, 05409-002, Brazil",Pinheiros,"23 33m 21.8812s S, 46 40m 35.0274s W",-23.5560781,-46.6763965
5465,"R. Barão do Triunfo, 1210 - Brooklin, São Paulo - SP, 04602-005, Brazil",Brooklin,"23 37m 8.27544s S, 46 40m 40.7316s W",-23.6189497,-46.677959
5466,"Alameda Min. Rocha Azevedo, 541 - Jardim Paulista, São Paulo - SP, 01410-001, Brazil",Jardim Paulista,"23 33m 45.1699s S, 46 39m 37.8s W",-23.5625256,-46.660567
5467,"R. Diana, 863 - Perdizes, São Paulo - SP, 05019-000, Brazil",Perdizes,"23 32m 8.56752s S, 46 40m 58.4432s W",-23.5356541,-46.6829276
5468,"R. Dankmar Adler, 100 - Vila Suzana, São Paulo - SP, 05641-110, Brazil",Vila Suzana,"23 37m 7.39308s S, 46 44m 13.5956s W",-23.618795,-46.737095
5469,"Condomínio Edifício Marisa - R. Raul Pompéia, 269 - Pompeia, São Paulo - SP, 05025-010, Brazil",Pompeia,"23 31m 42.6785s S, 46 41m 11.0026s W",-23.5284934,-46.6863909
5470,"Condomínio Conjunto Nazareth - R. Nazaré Paulista, 163 - Jardim Jacarandas, São Paulo - SP, 05448-000, Brazil",Jardim Jacarandas,"23 32m 44.1668s S, 46 42m 3.57624s W",-23.5456019,-46.7009934
5471,"R. Demétrio Ribeiro, 594 - Tatuape, São Paulo - SP, 03332-000, Brazil",Vila Regente Feijó,"23 33m 9.6444s S, 46 34m 23.7144s W",-23.5526583,-46.5732167
5472,"R. Itacema, 237 - Itaim Bibi, São Paulo - SP, 04530-050, Brazil",Itaim Bibi,"23 34m 46.8347s S, 46 40m 23.2126s W",-23.5797087,-46.6730036
5473,"Cond Edifício Pedra Azul - R. Raul Pompéia, 745 - Pompeia, São Paulo - SP, 05025-010, Brazil",Pompeia,"23 31m 55.3012s S, 46 41m 20.1721s W",-23.5320312,-46.6889832
5474,"R. Zacarias de Gois, 1533 - Parque Colonial, São Paulo - SP, 04610-004, Brazil",Parque Colonial,"23 37m 14.4523s S, 46 40m 9.4332s W",-23.6207104,-46.6692507
5475,"Av. Rouxinol, 79 - Moema, São Paulo - SP, 04516-000, Brazil",Moema,"23 36m 3.10608s S, 46 40m 23.9678s W",-23.6008982,-46.6733972
5476,"R. Albina Barbosa, 210 - Aclimação, São Paulo - SP, 01530-020, Brazil",Aclimação,"23 34m 12.2664s S, 46 37m 36.2438s W",-23.5700683,-46.6267571
5477,"R. Baronesa de Itu, 396 - Santa Cecilia, São Paulo - SP, 01233-000, Brazil",Santa Cecilia,"23 32m 21.8555s S, 46 39m 24.6186s W",-23.539456,-46.6568398
5478,"Rua Morás, 344 - Vila Madalena, São Paulo - SP, 05434-020, Brazil",Vila Madalena,"23 33m 30.3613s S, 46 41m 31.821s W",-23.5584163,-46.6921198
5479,"R. Carlos Weber, 950 - 956 - Vila Leopoldina, São Paulo - SP, 05303-000, Brazil",Vila Leopoldina,"23 31m 43.7725s S, 46 43m 47.1194s W",-23.5288101,-46.7298308
5480,"R. Vasconcelos Drumond, 198 - Vila Monumento, São Paulo - SP, 01548-000, Brazil",Vila Monumento,"23 34m 40.8644s S, 46 36m 43.4516s W",-23.5780077,-46.6120502
5481,"Av. Dr. Cardoso de Melo, 129 - Vila Olímpia, São Paulo - SP, 04548-000, Brazil",Vila Olímpia,"23 36m 10.1837s S, 46 40m 32.7641s W",-23.6027825,-46.6757549
5482,"R. Natal, 243 - Vila Bertioga, São Paulo - SP, 03186-030, Brazil",Vila Bertioga,"23 33m 40.1803s S, 46 34m 54.5858s W",-23.5611612,-46.5818294
5483,"R. Dr. Tomás Catunda, 300 - Vila Anglo Brasileira, São Paulo - SP, 05029-010, Brazil",Vila Anglo Brasileira,"23 32m 31.6792s S, 46 41m 41.6818s W",-23.5421322,-46.6949159
5484,"Rua Gabriele D'Annunzio, 1409 - Campo Belo, São Paulo - SP, 04619-005, Brazil",Campo Belo,"23 37m 35.9432s S, 46 40m 16.144s W",-23.6266656,-46.6712169
5485,"R. Barão do Triunfo, 1052 - Brooklin, São Paulo - SP, 04602-004, Brazil",Brooklin,"23 37m 12.2088s S, 46 40m 44.6138s W",-23.6200619,-46.6790555
5486,"R. Capital Federal, 550 - Perdizes, São Paulo - SP, 01259-010, Brazil",Perdizes,"23 32m 24.8766s S, 46 41m 8.53512s W",-23.5402796,-46.6857096
5487,"Condomínio Edifício Las Palmas - R. Turiassu, 75 - Água Branca, São Paulo - SP, 05005-001, Brazil",Água Branca,"23 32m 5.55504s S, 46 39m 51.485s W",-23.534874,-46.664301
5488,"Av. da Aclimação, 314 - Aclimação, São Paulo - SP, 01531-000, Brazil",Aclimação,"23 34m 10.1572s S, 46 37m 58.1052s W",-23.5693889,-46.6327633
5489,"Condomínio Edifício Maison D Argent - Rua Dr. José Estefno, 80 - Vila Mariana, São Paulo - SP, 04116-060, Brazil",Vila Mariana,"23 35m 37.3978s S, 46 37m 41.8616s W",-23.5937752,-46.6283292
5490,"Condominio Edifício Tony - 0182 - R. Itacema, 366 - Itaim Bibi, São Paulo - SP, 04530-051, Brazil",Itaim Bibi,"23 34m 46.5877s S, 46 40m 28.0862s W",-23.5796575,-46.6744636
5491,"R. Hans Nobiling, 277 - Pinheiros, São Paulo - SP, 01455-060, Brazil",Pinheiros,"23 34m 49.9836s S, 46 41m 33.3496s W",-23.580465,-46.6925558
5492,"Condomínio Edifício Toulouse - Rua Lincoln Albuquerque, 235 - Perdizes, São Paulo - SP, 05004-010, Brazil",Perdizes,"23 31m 56.8974s S, 46 40m 2.95572s W",-23.5324778,-46.6675009
5493,"R. João Moura, 690 - Pinheiros, São Paulo - SP, 05412-001, Brazil",Pinheiros,"23 33m 33.3745s S, 46 40m 41.5409s W",-23.5593353,-46.6783331
5494,"Condomínio Edifício Lucia - R. Jacques Félix, 76 - Vila Nova Conceição, São Paulo - SP, 04506, Brazil",Vila Nova Conceição,"23 35m 20.4713s S, 46 40m 13.2848s W",-23.5890195,-46.6703569
5495,"R. Alves Guimarães, 921 - Pinheiros, São Paulo - SP, 05410-001, Brazil",Pinheiros,"23 33m 16.7911s S, 46 40m 44.922s W",-23.554796,-46.6789791
5496,"Condomínio Ed Luiz Jorge Ribeiro - R. Esmeralda, 146 - Aclimação, São Paulo - SP, 01531-040, Brazil",Aclimação,"23 34m 17.3885s S, 46 37m 53.9695s W",-23.5714845,-46.6317949
5497,"R. Humaitá, 349 - Bela Vista, São Paulo - SP, 01321-010, Brazil",Bela Vista,"23 33m 29.4149s S, 46 38m 30.6719s W",-23.5581708,-46.6418533
5498,"R. Afonso de Freitas, 386 - Paraíso, São Paulo - SP, 04006-051, Brazil",Paraíso,"23 34m 32.174s S, 46 38m 44.5553s W",-23.5756643,-46.6456863
5499,"R. Dr. Mário Cardim, 377 - Vila Mariana, São Paulo - SP, 04019-000, Brazil",Vila Mariana,"23 35m 26.9419s S, 46 38m 47.1073s W",-23.5907496,-46.6464007
5500,"R. Cardoso de Almeida, 344 - Perdizes, São Paulo - SP, 05013-000, Brazil",Perdizes,"23 32m 3.98832s S, 46 39m 56.8058s W",-23.5344412,-46.6657794
5501,"Av. Conselheiro Rodrigues Alves, 968 - Vila Mariana, São Paulo - SP, 04014-002, Brazil",Vila Mariana,"23 35m 8.44944s S, 46 38m 49.7404s W",-23.5857876,-46.6471053
5502,"Condomínio Edifício Dona Flor - R. José Maria Lisboa, 1055 - Brooklin, São Paulo - SP, 01423-003, Brazil",Brooklin,"23 33m 55.5948s S, 46 39m 39.8246s W",-23.565443,-46.6610624
5503,"Av. Angélica, 2057 - Santa Cecilia, São Paulo - SP, 01227-200, Brazil",Santa Cecilia,"23 33m 1.56708s S, 46 39m 35.5367s W",-23.5504055,-46.6599702
5504,"Condomínio Edifício Jamaica - R. Helena, 102 - Itaim Bibi, São Paulo - SP, 04552-050, Brazil",Itaim Bibi,"23 35m 33.8003s S, 46 41m 6.39024s W",-23.5928011,-46.6850816
5505,"Rua Tuiucuê, 51 - Cursino, São Paulo - SP, 04149-130, Brazil",Jardim da Saúde,"23 36m 57.8686s S, 46 37m 25.1645s W",-23.6161492,-46.6236937
5506,"R. Safira, 486 - Liberdade, São Paulo - SP, 01532-010, Brazil",Liberdade,"23 34m 26.6023s S, 46 38m 7.16928s W",-23.5741136,-46.6353103
5507,"Alameda Ribeirão Preto, 285 - Bela Vista, São Paulo - SP, 01331-001, Brazil",Bela Vista,"23 33m 49.7722s S, 46 38m 59.4172s W",-23.5638258,-46.6498373
5508,"Condominio Edifício Civitavecchia - R. Nova York, 753 - Cidade Monções, São Paulo - SP, 04560-001, Brazil",Cidade Monções,"23 36m 42.7244s S, 46 40m 54.026s W",-23.611886,-46.6816939
5509,"Condomínio Edif Staford - Rua Eça de Queiroz, 415 - Vila Mariana, São Paulo - SP, 04011-050, Brazil",Vila Mariana,"23 34m 46.6399s S, 46 38m 41.2134s W",-23.5795579,-46.6448056
5510,"Rua Professor Tranquilli, 212 - Vila Mariana, São Paulo - SP, 04126-010, Brazil",Vila Mariana,"23 35m 56.2628s S, 46 37m 54.4843s W",-23.5989619,-46.6318012
5511,"nº 7º andar - R. Itacolomi, 570 - Higienópolis, São Paulo - SP, 01239-020, Brazil",Higienópolis,"23 32m 55.7552s S, 46 39m 27.828s W",-23.548802,-46.6576032
5512,"Av. Rouxinol nº 1.041 Ed. Montreal - Rooms 304/305 - Moema, São Paulo - SP, 04516-001, Brazil",Indianópolis,"23 36m 17.9687s S, 46 40m 5.67768s W",-23.6050123,-46.6681614
5513,"R. Dr. Brasílio Machado, 159 - Santa Cecilia, São Paulo - SP, 01230-010, Brazil",Santa Cecilia,"23 32m 13.1849s S, 46 39m 31.4892s W",-23.5370139,-46.6587265
5514,"Condomínio Edifício Isabela - R. Matheus Grow, 378 - Pinheiros, São Paulo - SP, 05415-001, Brazil",Pinheiros,"23 33m 46.1207s S, 46 41m 6.6192s W",-23.562824,-46.6852075
5515,"R. Sena Madureira, 1245 - Vila Clementino, São Paulo - SP, 04021-051, Brazil",Vila Clementino,"23 35m 35.1344s S, 46 38m 53.0714s W",-23.5928596,-46.6478736
5516,"R. Bela Cintra, 1356 - Cerqueira César, São Paulo - SP, 01415-004, Brazil",Cerqueira César,"23 33m 28.3943s S, 46 39m 49.8071s W",-23.5579008,-46.6638218
5517,"Av. Chibarás, 516 - Planalto Paulista, São Paulo - SP, 04076-002, Brazil",Planalto Paulista,"23 36m 17.8078s S, 46 39m 24.3619s W",-23.6047501,-46.6566869
5518,"R. Itapiru, 57 - Vila da Saúde, São Paulo - SP, 04143-010, Brazil",Vila da Saúde,"23 36m 46.4533s S, 46 38m 12.8058s W",-23.6129242,-46.6369858
5519,"R. Barão de Vallim, 252 - Campo Belo, São Paulo - SP, 04613-030, Brazil",Campo Belo,"23 37m 9.8328s S, 46 39m 54.6854s W",-23.6194287,-46.6651262
5520,"R. Alvorada, 1244 - Vila Olímpia, São Paulo - SP, 04550-004, Brazil",Vila Olímpia,"23 35m 51.3114s S, 46 40m 57.7927s W",-23.5976114,-46.6827423
5521,"Condomínio Edifício Dupret - R. Leandro Dupret, 1188 - Vila Clementino, São Paulo - SP, 04025-014, Brazil",Vila Clementino,"23 36m 17.6998s S, 46 38m 50.0838s W",-23.6049158,-46.6471916
5522,"R. Indiana, 58 - Brooklin, São Paulo - SP, 04562-000, Brazil",Brooklin,"23 36m 50.2189s S, 46 40m 48.9536s W",-23.6139637,-46.6802558
5523,"R. Girassol, 756 - Vila Madalena, São Paulo - SP, 05433-001, Brazil",Vila Madalena,"23 33m 9.10476s S, 46 41m 27.915s W",-23.552596,-46.6911066
5524,"Alameda Jaú, 150 - Jardim Paulista, São Paulo - SP, 01420-000, Brazil",Jardim Paulista,"23 34m 6.5856s S, 46 39m 6.38676s W",-23.5685004,-46.6517863
5525,"R. Catulo da Paixão Cearense, 200 - Vila da Saúde, São Paulo - SP, 04145-010, Brazil",Vila da Saúde,"23 37m 0.20028s S, 46 38m 2.97492s W",-23.6167207,-46.6341721
5526,"R. Gen. Mena Barreto, 477 - Jardim Paulista, São Paulo - SP, 01433-010, Brazil",Jardim Paulista,"23 34m 51.9071s S, 46 40m 1.28892s W",-23.5810991,-46.6671144
5527,"Av. Jurema, 32 - Moema, São Paulo - SP, 04079-000, Brazil",Moema,"23 36m 24.0386s S, 46 39m 40.5968s W",-23.6066565,-46.6611906
5528,"R. Itacema, 363 - Itaim Bibi, São Paulo - SP, 04530-051, Brazil",Itaim Bibi,"23 34m 47.7782s S, 46 40m 27.3839s W",-23.5798605,-46.6743138
5529,"R. Dep. João Sussumu Hirata, 365 - Vila Andrade, São Paulo - SP, 05715-010, Brazil",Vila Andrade,"23 37m 48.9871s S, 46 43m 52.3546s W",-23.6303104,-46.7309733
5530,"R. Marcos Fernandes, 62 - Jardim da Saúde, São Paulo - SP, 04149-120, Brazil",Jardim da Saúde,"23 37m 1.25652s S, 46 37m 30.9202s W",-23.616936,-46.625243
5531,"R. Agostinho Cantu, 73 - Butantã, São Paulo - SP, 05501-010, Brazil",Butantã,"23 34m 17.2592s S, 46 42m 13.7826s W",-23.571443,-46.703813
5532,"R. Dr. Luís Augusto de Queirós Aranha, 401 - Vila Madalena, São Paulo - SP, 05453-000, Brazil",Vila Madalena,"23 32m 39.296s S, 46 42m 32.3564s W",-23.5442908,-46.7089856
5533,"R. Custódio de Oliveira, 280 - Vila Suzana, São Paulo - SP, 05630-050, Brazil",Vila Suzana,"23 36m 42.034s S, 46 44m 12.8314s W",-23.6117226,-46.7368583
5534,"R. Piracuama, 292 - Perdizes, São Paulo - SP, 05017-040, Brazil",Perdizes,"23 32m 20.3719s S, 46 40m 55.0434s W",-23.539024,-46.682004
5535,"R. Ararapira, 97 - Vila da Saúde, São Paulo - SP, 04069-010, Brazil",Vila da Saúde,"23 37m 20.1835s S, 46 38m 26.4685s W",-23.6222732,-46.6406857
5536,"Condomínio Edifício Plaza Royale - R. Maj. Freire, 538 - Vila Monte Alegre, São Paulo - SP, 04304-110, Brazil",Vila Monte Alegre,"23 37m 40.9325s S, 46 38m 8.68992s W",-23.628024,-46.6357061
5537,"Alameda Jaú, 345 - Jardim Paulista, São Paulo - SP, 01420-001, Brazil",Jardim Paulista,"23 34m 3.32544s S, 46 39m 12.0967s W",-23.5674655,-46.6532912
5538,"R. Paulo Orozimbo, 1105 - Cambuci, São Paulo - SP, 01535-001, Brazil",Cambuci,"23 34m 37.9826s S, 46 37m 34.8179s W",-23.5772435,-46.6264605
5539,"R. Sampaio Viana, 500 - Paraíso, São Paulo - SP, 04004-001, Brazil",Paraíso,"23 34m 28.2133s S, 46 38m 54.8239s W",-23.574617,-46.6485448
5540,"Av. Brigadeiro Luís Antônio, 2551 - Jardins, São Paulo - SP, 01401-000, Brazil",Jardins,"23 34m 10.8322s S, 46 39m 3.16188s W",-23.569663,-46.650804
5541,"R. Afonso de Freitas, 649 - Paraíso, São Paulo - SP, 04006-052, Brazil",Paraíso,"23 34m 36.6215s S, 46 38m 53.4628s W",-23.5768211,-46.6482083
5542,"Alameda Jaú, 1724 - Jardim Paulista, São Paulo - SP, 01420-006, Brazil",Jardim Paulista,"23 33m 31.1969s S, 46 39m 47.0999s W",-23.5586217,-46.6630134
5543,"Condomínio Edifício Plaza Mayor - Av. Arruda Botelho, 262 - Pinheiros, São Paulo - SP, 05466-000, Brazil",Pinheiros,"23 33m 1.35864s S, 46 43m 4.76004s W",-23.5503774,-46.7179889
5544,"Rua Sergipe, 640 - Higienópolis, São Paulo - SP, 01243-000, Brazil",Higienópolis,"23 32m 49.3732s S, 46 39m 34.8462s W",-23.5472149,-46.659687
5545,"Av. das Nações Unidas, 412 - Jardins, São Paulo - SP, 01455-020, Brazil",Jardins,"23 34m 59.7778s S, 46 41m 29.0836s W",-23.5832947,-46.6914576
5546,"R. Ucaiari, 13 - Alto da Lapa, São Paulo - SP, 05468-030, Brazil",Alto da Lapa,"23 32m 18.0762s S, 46 42m 58.1774s W",-23.5383348,-46.7161253
5547,"R. Vespasiano, 795 - Vila Romana, São Paulo - SP, 02675-031, Brazil",Vila Romana,"23 31m 47.0773s S, 46 41m 43.6225s W",-23.5297904,-46.6955837
5548,"R. Ouvidor Peleja, 516 - Vila Mariana, São Paulo - SP, 04128-001, Brazil",Vila Mariana,"23 36m 10.7384s S, 46 37m 53.3402s W",-23.6030419,-46.6315817
5549,"Av. Jurema, 602 - Moema, São Paulo - SP, 04079-001, Brazil",Moema,"23 36m 35.5874s S, 46 39m 26.5468s W",-23.6098854,-46.6573741
5550,"R. Pio XI, 2325 - Alto de Pinheiros, São Paulo - SP, 05468-140, Brazil",Alto de Pinheiros,"23 32m 27.4398s S, 46 42m 59.5728s W",-23.5408508,-46.7166038
5551,"R. Marquês de Itu, 791 - Higienópolis, São Paulo - SP, 01223-001, Brazil",Higienópolis,"23 32m 37.6858s S, 46 39m 7.461s W",-23.5437939,-46.6521261
5552,"R. Marcos Lopes, 132 - Vila Nova Conceição, São Paulo - SP, 04513-080, Brazil",Vila Nova Conceição,"23 35m 46.8755s S, 46 40m 16.1188s W",-23.5963335,-46.6711634
5553,"R. Itacolomi, 200 - Higienópolis, São Paulo - SP, 01239-020, Brazil",Higienópolis,"23 32m 44.4948s S, 46 39m 22.3502s W",-23.5456938,-46.6562081
5554,"Condomínio Edifício Vivara - Alameda Sarutaiá, 165 - Jardim Paulista, São Paulo - SP, 01403-010, Brazil",Jardim Paulista,"23 34m 12.4342s S, 46 39m 12.9481s W",-23.5701591,-46.6535521
5555,"Condomínio Residencial Barra do Sahy - R. Nilo Guerra, 238 - Vila Mascote, São Paulo - SP, 04362-010, Brazil",Vila Mascote,"23 38m 39.1855s S, 46 39m 58.4618s W",-23.6441832,-46.6662549
5556,"Av. Lins de Vasconcelos, 1455 - Bloco 2, Conjunto 93 - Cambuci, São Paulo - SP, 01537-001, Brazil",Cambuci,"23 34m 34.1112s S, 46 37m 23.5596s W",-23.5761628,-46.6231968
5557,"R. Alvorada, 706 - Vila Olímpia, São Paulo - SP, 04550-003, Brazil",Vila Olímpia,"23 36m 6.45912s S, 46 40m 51.6475s W",-23.6019059,-46.6811026
5558,"Rua Tuim, 230 - Vila Uberabinha, São Paulo - SP, 04514-100, Brazil",Vila Uberabinha,"23 35m 57.377s S, 46 40m 5.83968s W",-23.5992713,-46.6682896
5559,"R. Apiacás, 961 - Pompeia, São Paulo - SP, 05017-020, Brazil",Pompeia,"23 32m 23.9658s S, 46 40m 48.8309s W",-23.539899,-46.68044
5560,"Condomínio Edifício Brasília - Av. Angélica, 2121 - Higienópolis, São Paulo - SP, 01227-200, Brazil",Higienópolis,"23 33m 3.46536s S, 46 39m 36.877s W",-23.5509626,-46.6602436
5561,"Condomínio Edifício Jau - Alameda Jaú, 369 - Cerqueira César, São Paulo - SP, 01420-001, Brazil",Cerqueira César,"23 34m 2.57052s S, 46 39m 12.8081s W",-23.5673863,-46.6535498
5562,"R. Dr. Albuquerque Lins, 977 - Santa Cecilia, São Paulo - SP, 01230-001, Brazil",Santa Cecilia,"23 32m 18.5996s S, 46 39m 28.3306s W",-23.538616,-46.6579674
5563,"R. Abílio Soares, 821 - Paraíso, São Paulo - SP, 04005-003, Brazil",Paraíso,"23 34m 34.793s S, 46 38m 56.8957s W",-23.5763812,-46.6490834
5564,"R. Prof. Aprígio Gonzaga, 435 - São Judas, São Paulo - SP, 04303-001, Brazil",São Judas,"23 37m 27.304s S, 46 38m 9.4308s W",-23.6242951,-46.6358933
5565,"Cond Edifício Itapua - R. Dr. Veiga Filho, 228 - Santa Cecilia, São Paulo - SP, 01229-001, Brazil",Santa Cecilia,"23 32m 26.7626s S, 46 39m 28.3986s W",-23.5407674,-46.6578885
5566,"R. Napoleão de Barros, 874 - Vila Clementino, São Paulo - SP, 04024-002, Brazil",Vila Clementino,"23 35m 56.3449s S, 46 38m 39.475s W",-23.5989847,-46.6442986
5567,"R. Dr. Samuel Porto, 372 - Vila da Saúde, São Paulo - SP, 04054-010, Brazil",Vila da Saúde,"23 36m 59.9569s S, 46 38m 24.3283s W",-23.616655,-46.6400931
5568,"Condominio Edifício San Marino - R. Jorge Americano, 491 - Alto da Lapa, São Paulo - SP, 05083-130, Brazil",Alto da Lapa,"23 31m 56.789s S, 46 43m 5.682s W",-23.5325118,-46.7183109
5569,"Condomínio Edifício Asturias - R. Mal. Barbacena, 1345 - Tatuapé, São Paulo - SP, 03333-000, Brazil",Tatuapé,"23 33m 17.3761s S, 46 34m 5.66616s W",-23.55484,-46.568163
5570,"Condomínio Edifício Solar dos Fidalgos - R. Fidalga, 627 - Vila Madalena, São Paulo - SP, 05432-070, Brazil",Vila Madalena,"23 33m 15.9156s S, 46 41m 29.0663s W",-23.554421,-46.6914073
5571,"Av. Paulista, 347 - Bela Vista, São Paulo - SP, 01311-000, Brazil",Bela Vista,"23 34m 9.31872s S, 46 38m 50.3995s W",-23.5692535,-46.6473312
5572,"Condomínio Edifício Marc Chagall - Alameda Franca, 1449 - Cerqueira César, São Paulo - SP, 01422-005, Brazil",Cerqueira César,"23 33m 35.0928s S, 46 39m 58.5781s W",-23.559779,-46.6662376
5573,"R. Cipriano Barata, 2015 - Ipiranga, São Paulo - SP, 04205-001, Brazil",Ipiranga,"23 35m 14.9568s S, 46 36m 18.4986s W",-23.5874096,-46.6051761
5574,"R. Canuto Saraiva, 448 - Mooca, São Paulo - SP, 03113-010, Brazil",Mooca,"23 33m 45.3391s S, 46 36m 8.3142s W",-23.5626226,-46.6022585
5575,"R. Duílio, 529b - Lapa, São Paulo - SP, 05043-020, Brazil",Lapa,"23 31m 39.2689s S, 46 41m 34.7269s W",-23.527593,-46.6930053
5576,"R. Francisca Júlia, 124 - Santana, São Paulo - SP, 02403-010, Brazil",Santana,"23 29m 39.3486s S, 46 37m 36.7342s W",-23.4943211,-46.6270148
5577,"R. Ibituruna, 265 - Parque Imperial, São Paulo - SP, 04302-051, Brazil",Parque Imperial,"23 37m 21.081s S, 46 38m 14.5075s W",-23.6227024,-46.6373158
5578,"R. Dr. Nicolau de Sousa Queirós, 194 - Vila Mariana, São Paulo - SP, 04105-000, Brazil",Vila Mariana,"23 34m 41.003s S, 46 38m 20.0785s W",-23.5780774,-46.6388768
5579,"Alameda Min. Rocha Azevedo, 615 - Jardim Paulista, São Paulo - SP, 01410-001, Brazil",Jardim Paulista,"23 33m 47.0268s S, 46 39m 39.7512s W",-23.5629356,-46.6609815
5580,"R. Caraíbas, 1018 - Pompeia, São Paulo - SP, 05020-000, Brazil",Pompeia,"23 32m 10.2638s S, 46 41m 6.49572s W",-23.5362089,-46.6851312
5581,"R. República do Iraque, 1406 - Campo Belo, São Paulo - SP, 04611-002, Brazil",Campo Belo,"23 37m 23.2788s S, 46 40m 11.1385s W",-23.6230759,-46.6698143
